basis,rate,policy,date,arrivals,capacity,extra_paid_hours,opening_backlog,completed,closing_backlog,unused_capacity,oldest_backlog_days
retained,30,carryover,2023-04-14,0,1224,0,2265,1224,1041,0,1
retained,30,carryover,2023-04-15,0,0,0,1041,0,1041,0,2
retained,30,carryover,2023-04-16,0,0,0,1041,0,1041,0,3
retained,30,carryover,2023-04-17,2661,1224,0,1041,1224,2478,0,0
retained,30,carryover,2023-04-18,513,1224,0,2478,1224,1767,0,1
retained,30,carryover,2023-04-19,1325,1224,0,1767,1224,1868,0,2
retained,30,carryover,2023-04-20,878,1224,0,1868,1224,1522,0,1
retained,30,carryover,2023-04-21,497,1224,0,1522,1224,795,0,1
retained,30,carryover,2023-04-22,0,0,0,795,0,795,0,2
retained,30,carryover,2023-04-23,0,0,0,795,0,795,0,3
retained,30,carryover,2023-04-24,1800,1224,0,795,1224,1371,0,0
retained,30,carryover,2023-04-25,819,1224,0,1371,1224,966,0,1
retained,30,carryover,2023-04-26,1591,1224,0,966,1224,1333,0,0
retained,30,carryover,2023-04-27,327,1224,0,1333,1224,436,0,1
retained,30,carryover,2023-04-28,432,1224,0,436,868,0,356,0
retained,30,carryover,2023-04-29,0,0,0,0,0,0,0,0
retained,30,carryover,2023-04-30,0,0,0,0,0,0,0,0
retained,30,carryover,2023-05-01,986,1224,0,0,986,0,238,0
retained,30,carryover,2023-05-02,1145,1224,0,0,1145,0,79,0
retained,30,carryover,2023-05-03,1466,1224,0,0,1224,242,0,0
retained,30,carryover,2023-05-04,2698,1224,0,242,1224,1716,0,0
retained,30,carryover,2023-05-05,930,1224,0,1716,1224,1422,0,1
retained,30,carryover,2023-05-06,0,0,0,1422,0,1422,0,2
retained,30,carryover,2023-05-07,0,0,0,1422,0,1422,0,3
retained,30,carryover,2023-05-08,2298,1224,0,1422,1224,2496,0,3
retained,30,carryover,2023-05-09,1881,1224,0,2496,1224,3153,0,1
retained,30,carryover,2023-05-10,0,1224,0,3153,1224,1929,0,2
retained,30,carryover,2023-05-11,1986,1224,0,1929,1224,2691,0,2
retained,30,carryover,2023-05-12,744,1224,0,2691,1224,2211,0,1
retained,30,carryover,2023-05-13,0,0,0,2211,0,2211,0,2
retained,30,carryover,2023-05-14,0,0,0,2211,0,2211,0,3
retained,30,carryover,2023-05-15,1049,1224,0,2211,1224,2036,0,4
retained,30,carryover,2023-05-16,3822,1224,0,2036,1224,4634,0,1
retained,30,carryover,2023-05-17,0,1224,0,4634,1224,3410,0,1
retained,30,carryover,2023-05-18,1999,1224,0,3410,1224,4185,0,2
retained,30,carryover,2023-05-19,1526,1224,0,4185,1224,4487,0,3
retained,30,carryover,2023-05-20,0,0,0,4487,0,4487,0,4
retained,30,carryover,2023-05-21,0,0,0,4487,0,4487,0,5
retained,30,carryover,2023-05-22,0,1224,0,4487,1224,3263,0,4
retained,30,carryover,2023-05-23,1866,1224,0,3263,1224,3905,0,5
retained,30,carryover,2023-05-24,0,1224,0,3905,1224,2681,0,5
retained,30,carryover,2023-05-25,1869,1224,0,2681,1224,3326,0,2
retained,30,carryover,2023-05-26,1358,1224,0,3326,1224,3460,0,3
retained,30,carryover,2023-05-27,0,0,0,3460,0,3460,0,4
retained,30,carryover,2023-05-28,0,0,0,3460,0,3460,0,5
retained,30,carryover,2023-05-29,1285,1224,0,3460,1224,3521,0,4
