order_id,date,month,units,source_rows,segment
104613,2023-04-28,2023-04,2,1,small_1_5
104614,2023-04-28,2023-04,68,39,large_over_5
104615,2023-04-28,2023-04,4,3,small_1_5
104616,2023-04-28,2023-04,39,11,large_over_5
104617,2023-04-28,2023-04,1,1,small_1_5
104618,2023-04-28,2023-04,2,1,small_1_5
104619,2023-04-28,2023-04,2,2,small_1_5
104620,2023-04-28,2023-04,1,1,small_1_5
104621,2023-04-28,2023-04,1,1,small_1_5
104622,2023-04-28,2023-04,1,1,small_1_5
104623,2023-04-28,2023-04,3,2,small_1_5
104624,2023-04-28,2023-04,7,3,large_over_5
104625,2023-04-28,2023-04,5,4,small_1_5
104626,2023-04-28,2023-04,3,3,small_1_5
104627,2023-04-28,2023-04,1,1,small_1_5
104628,2023-04-28,2023-04,1,1,small_1_5
104629,2023-04-28,2023-04,7,7,large_over_5
104630,2023-04-28,2023-04,2,1,small_1_5
104631,2023-04-28,2023-04,1,1,small_1_5
104632,2023-04-28,2023-04,18,9,large_over_5
104633,2023-04-28,2023-04,1,1,small_1_5
104634,2023-04-28,2023-04,5,5,small_1_5
104635,2023-04-28,2023-04,1,1,small_1_5
104636,2023-04-28,2023-04,1,1,small_1_5
104637,2023-04-28,2023-04,4,4,small_1_5
104638,2023-04-28,2023-04,3,2,small_1_5
104639,2023-04-28,2023-04,1,1,small_1_5
104640,2023-04-28,2023-04,34,5,large_over_5
104641,2023-04-28,2023-04,3,3,small_1_5
104642,2023-04-28,2023-04,1,1,small_1_5
104643,2023-04-28,2023-04,1,1,small_1_5
104644,2023-04-28,2023-04,1,1,small_1_5
104645,2023-04-28,2023-04,1,1,small_1_5
104646,2023-04-28,2023-04,1,1,small_1_5
104647,2023-04-28,2023-04,1,1,small_1_5
104648,2023-04-28,2023-04,1,1,small_1_5
104649,2023-04-28,2023-04,1,1,small_1_5
104650,2023-04-28,2023-04,1,1,small_1_5
104651,2023-04-28,2023-04,1,1,small_1_5
104652,2023-04-28,2023-04,1,1,small_1_5
104653,2023-04-28,2023-04,1,1,small_1_5
104654,2023-04-28,2023-04,1,1,small_1_5
104655,2023-04-28,2023-04,3,2,small_1_5
104656,2023-04-28,2023-04,3,3,small_1_5
104657,2023-04-28,2023-04,2,1,small_1_5
104658,2023-04-28,2023-04,1,1,small_1_5
104659,2023-04-28,2023-04,1,1,small_1_5
104660,2023-04-28,2023-04,1,1,small_1_5
104661,2023-04-28,2023-04,1,1,small_1_5
104662,2023-04-28,2023-04,2,1,small_1_5
104663,2023-04-28,2023-04,2,1,small_1_5
104664,2023-04-28,2023-04,2,1,small_1_5
104665,2023-04-28,2023-04,1,1,small_1_5
104666,2023-05-01,2023-05,1,1,small_1_5
104667,2023-05-01,2023-05,1,1,small_1_5
104668,2023-05-01,2023-05,2,2,small_1_5
104669,2023-05-01,2023-05,2,1,small_1_5
104670,2023-05-01,2023-05,7,7,large_over_5
104671,2023-05-01,2023-05,2,1,small_1_5
104672,2023-05-01,2023-05,1,1,small_1_5
104673,2023-05-01,2023-05,97,52,large_over_5
104674,2023-05-01,2023-05,1,1,small_1_5
104675,2023-05-01,2023-05,2,1,small_1_5
104676,2023-05-01,2023-05,4,3,small_1_5
104677,2023-05-01,2023-05,1,1,small_1_5
104678,2023-05-01,2023-05,2,2,small_1_5
104679,2023-05-01,2023-05,3,3,small_1_5
104680,2023-05-01,2023-05,1,1,small_1_5
104681,2023-05-01,2023-05,1,1,small_1_5
104682,2023-05-01,2023-05,4,2,small_1_5
104683,2023-05-01,2023-05,1,1,small_1_5
104684,2023-05-01,2023-05,4,3,small_1_5
104685,2023-05-01,2023-05,1,1,small_1_5
104686,2023-05-01,2023-05,7,7,large_over_5
104687,2023-05-01,2023-05,1,1,small_1_5
104688,2023-05-01,2023-05,11,8,large_over_5
104689,2023-05-01,2023-05,1,1,small_1_5
104690,2023-05-01,2023-05,1,1,small_1_5
104691,2023-05-01,2023-05,1,1,small_1_5
104692,2023-05-01,2023-05,1,1,small_1_5
104693,2023-05-01,2023-05,2,2,small_1_5
104694,2023-05-01,2023-05,2,1,small_1_5
104695,2023-05-01,2023-05,9,1,large_over_5
104696,2023-05-01,2023-05,1,1,small_1_5
104697,2023-05-01,2023-05,1,1,small_1_5
104698,2023-05-01,2023-05,1,1,small_1_5
104699,2023-05-01,2023-05,1,1,small_1_5
104700,2023-05-01,2023-05,8,6,large_over_5
104701,2023-05-01,2023-05,1,1,small_1_5
104702,2023-05-01,2023-05,1,1,small_1_5
104703,2023-05-01,2023-05,1,1,small_1_5
104704,2023-05-01,2023-05,1,1,small_1_5
104705,2023-05-01,2023-05,1,1,small_1_5
104706,2023-05-01,2023-05,5,5,small_1_5
104707,2023-05-01,2023-05,2,1,small_1_5
104708,2023-05-01,2023-05,1,1,small_1_5
104709,2023-05-01,2023-05,15,11,large_over_5
104710,2023-05-01,2023-05,18,11,large_over_5
104711,2023-05-01,2023-05,1,1,small_1_5
104712,2023-05-01,2023-05,1,1,small_1_5
104713,2023-05-01,2023-05,18,17,large_over_5
104714,2023-05-01,2023-05,29,13,large_over_5
104715,2023-05-01,2023-05,3,1,small_1_5
104716,2023-05-01,2023-05,2,1,small_1_5
104717,2023-05-01,2023-05,1,1,small_1_5
104718,2023-05-01,2023-05,1,1,small_1_5
104719,2023-05-01,2023-05,6,6,large_over_5
104720,2023-05-01,2023-05,1,1,small_1_5
104721,2023-05-01,2023-05,1,1,small_1_5
104722,2023-05-01,2023-05,1,1,small_1_5
104723,2023-05-01,2023-05,3,1,small_1_5
104724,2023-05-01,2023-05,2,1,small_1_5
104725,2023-05-01,2023-05,3,2,small_1_5
104726,2023-05-01,2023-05,1,1,small_1_5
104727,2023-05-01,2023-05,7,6,large_over_5
104728,2023-05-01,2023-05,6,2,large_over_5
104729,2023-05-01,2023-05,4,2,small_1_5
104730,2023-05-01,2023-05,12,7,large_over_5
104731,2023-05-01,2023-05,1,1,small_1_5
104732,2023-05-01,2023-05,1,1,small_1_5
104733,2023-05-01,2023-05,15,9,large_over_5
104734,2023-05-01,2023-05,1,1,small_1_5
104735,2023-05-01,2023-05,3,1,small_1_5
104736,2023-05-01,2023-05,2,1,small_1_5
104737,2023-05-01,2023-05,1,1,small_1_5
104740,2023-05-01,2023-05,3,3,small_1_5
104741,2023-05-01,2023-05,5,5,small_1_5
104742,2023-05-01,2023-05,2,2,small_1_5
104743,2023-05-01,2023-05,2,2,small_1_5
104744,2023-05-01,2023-05,4,3,small_1_5
104745,2023-05-01,2023-05,1,1,small_1_5
104746,2023-05-01,2023-05,1,1,small_1_5
104747,2023-05-01,2023-05,1,1,small_1_5
104748,2023-05-01,2023-05,6,6,large_over_5
104749,2023-05-01,2023-05,29,27,large_over_5
104750,2023-05-01,2023-05,1,1,small_1_5
104751,2023-05-01,2023-05,1,1,small_1_5
104752,2023-05-01,2023-05,4,4,small_1_5
104753,2023-05-01,2023-05,1,1,small_1_5
104754,2023-05-01,2023-05,4,4,small_1_5
104755,2023-05-01,2023-05,3,3,small_1_5
104756,2023-05-01,2023-05,2,1,small_1_5
104757,2023-05-01,2023-05,1,1,small_1_5
104758,2023-05-01,2023-05,1,1,small_1_5
104759,2023-05-01,2023-05,1,1,small_1_5
104760,2023-05-01,2023-05,1,1,small_1_5
104761,2023-05-01,2023-05,1,1,small_1_5
104762,2023-05-01,2023-05,1,1,small_1_5
104763,2023-05-01,2023-05,3,1,small_1_5
104764,2023-05-01,2023-05,3,1,small_1_5
104765,2023-05-01,2023-05,1,1,small_1_5
104766,2023-05-01,2023-05,3,3,small_1_5
104767,2023-05-01,2023-05,1,1,small_1_5
104768,2023-05-01,2023-05,1,1,small_1_5
104769,2023-05-01,2023-05,1,1,small_1_5
104770,2023-05-01,2023-05,1,1,small_1_5
104771,2023-05-01,2023-05,1,1,small_1_5
104772,2023-05-01,2023-05,1,1,small_1_5
104773,2023-05-01,2023-05,1,1,small_1_5
104774,2023-05-01,2023-05,1,1,small_1_5
104775,2023-05-01,2023-05,1,1,small_1_5
104776,2023-05-01,2023-05,1,1,small_1_5
104777,2023-05-01,2023-05,1,1,small_1_5
104778,2023-05-01,2023-05,1,1,small_1_5
104779,2023-05-01,2023-05,1,1,small_1_5
104780,2023-05-01,2023-05,1,1,small_1_5
104781,2023-05-01,2023-05,1,1,small_1_5
104782,2023-05-01,2023-05,1,1,small_1_5
104783,2023-05-01,2023-05,1,1,small_1_5
104784,2023-05-01,2023-05,1,1,small_1_5
104785,2023-05-01,2023-05,1,1,small_1_5
104786,2023-05-01,2023-05,1,1,small_1_5
104787,2023-05-01,2023-05,1,1,small_1_5
104788,2023-05-01,2023-05,1,1,small_1_5
104789,2023-05-01,2023-05,1,1,small_1_5
104790,2023-05-01,2023-05,1,1,small_1_5
104791,2023-05-01,2023-05,1,1,small_1_5
104792,2023-05-01,2023-05,10,10,large_over_5
104793,2023-05-01,2023-05,2,1,small_1_5
104794,2023-05-01,2023-05,1,1,small_1_5
104795,2023-05-01,2023-05,1,1,small_1_5
104796,2023-05-01,2023-05,1,1,small_1_5
104797,2023-05-01,2023-05,1,1,small_1_5
104798,2023-05-01,2023-05,1,1,small_1_5
104799,2023-05-01,2023-05,1,1,small_1_5
104800,2023-05-01,2023-05,2,1,small_1_5
104801,2023-05-01,2023-05,1,1,small_1_5
104802,2023-05-01,2023-05,1,1,small_1_5
104803,2023-05-01,2023-05,1,1,small_1_5
104804,2023-05-01,2023-05,1,1,small_1_5
104805,2023-05-01,2023-05,2,1,small_1_5
104806,2023-05-01,2023-05,1,1,small_1_5
104807,2023-05-01,2023-05,2,1,small_1_5
104808,2023-05-01,2023-05,1,1,small_1_5
104809,2023-05-01,2023-05,2,1,small_1_5
104810,2023-05-01,2023-05,1,1,small_1_5
104811,2023-05-01,2023-05,1,1,small_1_5
104812,2023-05-01,2023-05,1,1,small_1_5
104813,2023-05-01,2023-05,1,1,small_1_5
104814,2023-05-01,2023-05,1,1,small_1_5
104815,2023-05-01,2023-05,1,1,small_1_5
104816,2023-05-01,2023-05,1,1,small_1_5
104817,2023-05-01,2023-05,31,21,large_over_5
104818,2023-05-01,2023-05,9,9,large_over_5
104819,2023-05-01,2023-05,3,3,small_1_5
104820,2023-05-01,2023-05,2,2,small_1_5
104821,2023-05-01,2023-05,2,1,small_1_5
104822,2023-05-01,2023-05,22,21,large_over_5
104823,2023-05-01,2023-05,14,13,large_over_5
104824,2023-05-01,2023-05,32,24,large_over_5
104825,2023-05-01,2023-05,32,13,large_over_5
104826,2023-05-01,2023-05,1,1,small_1_5
104827,2023-05-01,2023-05,5,5,small_1_5
104828,2023-05-01,2023-05,108,84,large_over_5
104829,2023-05-01,2023-05,1,1,small_1_5
104830,2023-05-01,2023-05,38,32,large_over_5
104831,2023-05-01,2023-05,7,2,large_over_5
104832,2023-05-01,2023-05,1,1,small_1_5
104833,2023-05-01,2023-05,1,1,small_1_5
104834,2023-05-01,2023-05,25,16,large_over_5
104835,2023-05-01,2023-05,5,3,small_1_5
104836,2023-05-01,2023-05,36,21,large_over_5
104837,2023-05-01,2023-05,3,1,small_1_5
104838,2023-05-01,2023-05,2,1,small_1_5
104839,2023-05-01,2023-05,21,13,large_over_5
104840,2023-05-01,2023-05,9,8,large_over_5
104841,2023-05-01,2023-05,5,4,small_1_5
104842,2023-05-01,2023-05,26,20,large_over_5
104843,2023-05-01,2023-05,1,1,small_1_5
104844,2023-05-01,2023-05,2,2,small_1_5
104845,2023-05-01,2023-05,1,1,small_1_5
104846,2023-05-01,2023-05,1,1,small_1_5
104847,2023-05-01,2023-05,1,1,small_1_5
104848,2023-05-01,2023-05,14,14,large_over_5
104849,2023-05-01,2023-05,1,1,small_1_5
104850,2023-05-01,2023-05,4,4,small_1_5
104851,2023-05-01,2023-05,8,8,large_over_5
104852,2023-05-01,2023-05,3,3,small_1_5
104853,2023-05-02,2023-05,1,1,small_1_5
104854,2023-05-02,2023-05,1,1,small_1_5
104855,2023-05-02,2023-05,1,1,small_1_5
104856,2023-05-02,2023-05,1,1,small_1_5
104857,2023-05-02,2023-05,1,1,small_1_5
104858,2023-05-02,2023-05,1,1,small_1_5
104859,2023-05-02,2023-05,1,1,small_1_5
104860,2023-05-02,2023-05,1,1,small_1_5
104861,2023-05-02,2023-05,1,1,small_1_5
104862,2023-05-02,2023-05,51,11,large_over_5
104863,2023-05-02,2023-05,6,3,large_over_5
104864,2023-05-02,2023-05,4,4,small_1_5
104865,2023-05-02,2023-05,1,1,small_1_5
104866,2023-05-02,2023-05,2,1,small_1_5
104867,2023-05-02,2023-05,5,5,small_1_5
104868,2023-05-02,2023-05,3,3,small_1_5
104869,2023-05-02,2023-05,1,1,small_1_5
104870,2023-05-02,2023-05,10,9,large_over_5
104871,2023-05-02,2023-05,2,1,small_1_5
104872,2023-05-02,2023-05,1,1,small_1_5
104873,2023-05-02,2023-05,1,1,small_1_5
104874,2023-05-02,2023-05,1,1,small_1_5
104875,2023-05-02,2023-05,4,1,small_1_5
104876,2023-05-02,2023-05,45,29,large_over_5
104877,2023-05-02,2023-05,358,167,large_over_5
104878,2023-05-02,2023-05,1,1,small_1_5
104879,2023-05-02,2023-05,1,1,small_1_5
104880,2023-05-02,2023-05,2,1,small_1_5
104881,2023-05-02,2023-05,1,1,small_1_5
104882,2023-05-02,2023-05,1,1,small_1_5
104883,2023-05-02,2023-05,2,1,small_1_5
104884,2023-05-02,2023-05,2,2,small_1_5
104885,2023-05-02,2023-05,15,9,large_over_5
104886,2023-05-02,2023-05,2,1,small_1_5
104887,2023-05-02,2023-05,1,1,small_1_5
104888,2023-05-02,2023-05,1,1,small_1_5
104889,2023-05-02,2023-05,12,10,large_over_5
104890,2023-05-02,2023-05,1,1,small_1_5
104891,2023-05-02,2023-05,6,3,large_over_5
104892,2023-05-02,2023-05,1,1,small_1_5
104893,2023-05-02,2023-05,1,1,small_1_5
104894,2023-05-02,2023-05,2,1,small_1_5
104895,2023-05-02,2023-05,1,1,small_1_5
104896,2023-05-02,2023-05,5,4,small_1_5
104897,2023-05-02,2023-05,1,1,small_1_5
104898,2023-05-02,2023-05,1,1,small_1_5
104899,2023-05-02,2023-05,15,8,large_over_5
104900,2023-05-02,2023-05,11,10,large_over_5
104901,2023-05-02,2023-05,1,1,small_1_5
104902,2023-05-02,2023-05,4,4,small_1_5
104903,2023-05-02,2023-05,1,1,small_1_5
104904,2023-05-02,2023-05,3,1,small_1_5
104905,2023-05-02,2023-05,1,1,small_1_5
104906,2023-05-02,2023-05,8,5,large_over_5
104907,2023-05-02,2023-05,4,4,small_1_5
104908,2023-05-02,2023-05,18,15,large_over_5
104909,2023-05-02,2023-05,1,1,small_1_5
104910,2023-05-02,2023-05,1,1,small_1_5
104911,2023-05-02,2023-05,1,1,small_1_5
104912,2023-05-02,2023-05,1,1,small_1_5
104913,2023-05-02,2023-05,2,1,small_1_5
104914,2023-05-02,2023-05,2,1,small_1_5
104915,2023-05-02,2023-05,2,1,small_1_5
104916,2023-05-02,2023-05,6,5,large_over_5
104917,2023-05-02,2023-05,1,1,small_1_5
104918,2023-05-02,2023-05,2,1,small_1_5
104919,2023-05-02,2023-05,1,1,small_1_5
104920,2023-05-02,2023-05,1,1,small_1_5
104921,2023-05-02,2023-05,1,1,small_1_5
104922,2023-05-02,2023-05,11,11,large_over_5
104923,2023-05-02,2023-05,6,4,large_over_5
104924,2023-05-02,2023-05,1,1,small_1_5
104925,2023-05-02,2023-05,9,8,large_over_5
104926,2023-05-02,2023-05,13,9,large_over_5
104927,2023-05-02,2023-05,29,27,large_over_5
104928,2023-05-02,2023-05,2,2,small_1_5
104929,2023-05-02,2023-05,5,5,small_1_5
104930,2023-05-02,2023-05,74,43,large_over_5
104931,2023-05-02,2023-05,17,12,large_over_5
104932,2023-05-02,2023-05,6,6,large_over_5
104933,2023-05-02,2023-05,3,3,small_1_5
104934,2023-05-02,2023-05,1,1,small_1_5
104935,2023-05-02,2023-05,1,1,small_1_5
104936,2023-05-02,2023-05,1,1,small_1_5
104937,2023-05-02,2023-05,1,1,small_1_5
104938,2023-05-02,2023-05,3,2,small_1_5
104939,2023-05-02,2023-05,36,28,large_over_5
104940,2023-05-02,2023-05,18,5,large_over_5
104941,2023-05-02,2023-05,3,1,small_1_5
104942,2023-05-02,2023-05,1,1,small_1_5
104943,2023-05-02,2023-05,1,1,small_1_5
104944,2023-05-02,2023-05,1,1,small_1_5
104945,2023-05-02,2023-05,10,10,large_over_5
104946,2023-05-02,2023-05,1,1,small_1_5
104947,2023-05-02,2023-05,9,8,large_over_5
104948,2023-05-02,2023-05,1,1,small_1_5
104949,2023-05-02,2023-05,1,1,small_1_5
104950,2023-05-02,2023-05,2,2,small_1_5
104951,2023-05-02,2023-05,1,1,small_1_5
104952,2023-05-02,2023-05,7,3,large_over_5
104953,2023-05-02,2023-05,12,6,large_over_5
104954,2023-05-02,2023-05,1,1,small_1_5
104955,2023-05-02,2023-05,1,1,small_1_5
104956,2023-05-02,2023-05,43,20,large_over_5
104957,2023-05-02,2023-05,2,1,small_1_5
104958,2023-05-02,2023-05,1,1,small_1_5
104959,2023-05-02,2023-05,1,1,small_1_5
104960,2023-05-02,2023-05,1,1,small_1_5
104961,2023-05-02,2023-05,1,1,small_1_5
104962,2023-05-02,2023-05,1,1,small_1_5
104963,2023-05-02,2023-05,1,1,small_1_5
104964,2023-05-02,2023-05,1,1,small_1_5
104965,2023-05-02,2023-05,2,1,small_1_5
104966,2023-05-02,2023-05,1,1,small_1_5
104967,2023-05-02,2023-05,1,1,small_1_5
104968,2023-05-02,2023-05,1,1,small_1_5
104969,2023-05-02,2023-05,2,1,small_1_5
104970,2023-05-02,2023-05,1,1,small_1_5
104971,2023-05-02,2023-05,1,1,small_1_5
104972,2023-05-02,2023-05,1,1,small_1_5
104973,2023-05-02,2023-05,1,1,small_1_5
104974,2023-05-02,2023-05,1,1,small_1_5
104975,2023-05-02,2023-05,9,8,large_over_5
104976,2023-05-02,2023-05,15,9,large_over_5
104977,2023-05-02,2023-05,1,1,small_1_5
104978,2023-05-02,2023-05,2,1,small_1_5
104979,2023-05-02,2023-05,31,16,large_over_5
104980,2023-05-02,2023-05,1,1,small_1_5
104981,2023-05-02,2023-05,1,1,small_1_5
104982,2023-05-02,2023-05,1,1,small_1_5
104983,2023-05-02,2023-05,25,15,large_over_5
104984,2023-05-02,2023-05,1,1,small_1_5
104985,2023-05-02,2023-05,4,1,small_1_5
104986,2023-05-02,2023-05,1,1,small_1_5
104987,2023-05-02,2023-05,23,20,large_over_5
104988,2023-05-02,2023-05,1,1,small_1_5
104989,2023-05-02,2023-05,2,1,small_1_5
104990,2023-05-02,2023-05,1,1,small_1_5
104991,2023-05-02,2023-05,1,1,small_1_5
104992,2023-05-02,2023-05,1,1,small_1_5
104993,2023-05-02,2023-05,4,4,small_1_5
104994,2023-05-02,2023-05,2,1,small_1_5
104995,2023-05-02,2023-05,1,1,small_1_5
104996,2023-05-02,2023-05,1,1,small_1_5
104997,2023-05-02,2023-05,1,1,small_1_5
104998,2023-05-02,2023-05,1,1,small_1_5
104999,2023-05-02,2023-05,4,4,small_1_5
105000,2023-05-02,2023-05,2,1,small_1_5
105001,2023-05-02,2023-05,3,3,small_1_5
105002,2023-05-03,2023-05,1,1,small_1_5
105003,2023-05-03,2023-05,1,1,small_1_5
105004,2023-05-03,2023-05,2,2,small_1_5
105005,2023-05-03,2023-05,2,1,small_1_5
105006,2023-05-03,2023-05,1,1,small_1_5
105007,2023-05-03,2023-05,36,32,large_over_5
105008,2023-05-03,2023-05,2,2,small_1_5
105009,2023-05-03,2023-05,1,1,small_1_5
105010,2023-05-03,2023-05,2,1,small_1_5
105011,2023-05-03,2023-05,1,1,small_1_5
105012,2023-05-03,2023-05,3,3,small_1_5
105013,2023-05-03,2023-05,2,1,small_1_5
105014,2023-05-03,2023-05,1,1,small_1_5
105015,2023-05-03,2023-05,4,1,small_1_5
105016,2023-05-03,2023-05,12,12,large_over_5
105017,2023-05-03,2023-05,1,1,small_1_5
105018,2023-05-03,2023-05,1,1,small_1_5
105019,2023-05-03,2023-05,1,1,small_1_5
105020,2023-05-03,2023-05,1,1,small_1_5
105021,2023-05-03,2023-05,2,2,small_1_5
105022,2023-05-03,2023-05,1,1,small_1_5
105023,2023-05-03,2023-05,1,1,small_1_5
105024,2023-05-03,2023-05,53,10,large_over_5
105025,2023-05-03,2023-05,1,1,small_1_5
105026,2023-05-03,2023-05,4,1,small_1_5
105027,2023-05-03,2023-05,1,1,small_1_5
105028,2023-05-03,2023-05,2,1,small_1_5
105029,2023-05-03,2023-05,4,3,small_1_5
105030,2023-05-03,2023-05,17,13,large_over_5
105031,2023-05-03,2023-05,2,2,small_1_5
105032,2023-05-03,2023-05,4,4,small_1_5
105033,2023-05-03,2023-05,1,1,small_1_5
105034,2023-05-03,2023-05,4,4,small_1_5
105035,2023-05-03,2023-05,1,1,small_1_5
105036,2023-05-03,2023-05,7,4,large_over_5
105037,2023-05-03,2023-05,4,3,small_1_5
105038,2023-05-03,2023-05,19,18,large_over_5
105039,2023-05-03,2023-05,1,1,small_1_5
105040,2023-05-03,2023-05,1,1,small_1_5
105041,2023-05-03,2023-05,9,2,large_over_5
105042,2023-05-03,2023-05,1,1,small_1_5
105043,2023-05-03,2023-05,1,1,small_1_5
105044,2023-05-03,2023-05,6,5,large_over_5
105045,2023-05-03,2023-05,124,94,large_over_5
105046,2023-05-03,2023-05,5,5,small_1_5
105047,2023-05-03,2023-05,22,17,large_over_5
105048,2023-05-03,2023-05,1,1,small_1_5
105049,2023-05-03,2023-05,1,1,small_1_5
105050,2023-05-03,2023-05,1,1,small_1_5
105051,2023-05-03,2023-05,38,28,large_over_5
105052,2023-05-03,2023-05,1,1,small_1_5
105053,2023-05-03,2023-05,1,1,small_1_5
105054,2023-05-03,2023-05,1,1,small_1_5
105055,2023-05-03,2023-05,2,2,small_1_5
105056,2023-05-03,2023-05,2,1,small_1_5
105057,2023-05-03,2023-05,1,1,small_1_5
105058,2023-05-03,2023-05,1,1,small_1_5
105059,2023-05-03,2023-05,15,14,large_over_5
105060,2023-05-03,2023-05,27,9,large_over_5
105061,2023-05-03,2023-05,3,3,small_1_5
105062,2023-05-03,2023-05,15,9,large_over_5
105063,2023-05-03,2023-05,2,1,small_1_5
105064,2023-05-03,2023-05,1,1,small_1_5
105065,2023-05-03,2023-05,1,1,small_1_5
105066,2023-05-03,2023-05,8,1,large_over_5
105067,2023-05-03,2023-05,1,1,small_1_5
105068,2023-05-03,2023-05,2,2,small_1_5
105069,2023-05-03,2023-05,1,1,small_1_5
105070,2023-05-03,2023-05,1,1,small_1_5
105071,2023-05-03,2023-05,1,1,small_1_5
105072,2023-05-03,2023-05,1,1,small_1_5
105073,2023-05-03,2023-05,1,1,small_1_5
105074,2023-05-03,2023-05,1,1,small_1_5
105075,2023-05-03,2023-05,1,1,small_1_5
105076,2023-05-03,2023-05,3,1,small_1_5
105077,2023-05-03,2023-05,1,1,small_1_5
105078,2023-05-03,2023-05,2,1,small_1_5
105079,2023-05-03,2023-05,4,4,small_1_5
105080,2023-05-03,2023-05,6,5,large_over_5
105081,2023-05-03,2023-05,3,3,small_1_5
105082,2023-05-03,2023-05,1,1,small_1_5
105083,2023-05-03,2023-05,14,10,large_over_5
105084,2023-05-03,2023-05,2,2,small_1_5
105085,2023-05-03,2023-05,7,4,large_over_5
105086,2023-05-03,2023-05,1,1,small_1_5
105087,2023-05-03,2023-05,40,2,large_over_5
105088,2023-05-03,2023-05,3,1,small_1_5
105089,2023-05-03,2023-05,42,18,large_over_5
105090,2023-05-03,2023-05,2,1,small_1_5
105091,2023-05-03,2023-05,8,6,large_over_5
105092,2023-05-03,2023-05,2,1,small_1_5
105093,2023-05-03,2023-05,2,1,small_1_5
105094,2023-05-03,2023-05,84,49,large_over_5
105095,2023-05-03,2023-05,1,1,small_1_5
105096,2023-05-03,2023-05,1,1,small_1_5
105097,2023-05-03,2023-05,16,11,large_over_5
105098,2023-05-03,2023-05,1,1,small_1_5
105099,2023-05-03,2023-05,1,1,small_1_5
105100,2023-05-03,2023-05,7,7,large_over_5
105101,2023-05-03,2023-05,1,1,small_1_5
105102,2023-05-03,2023-05,1,1,small_1_5
105103,2023-05-03,2023-05,1,1,small_1_5
105104,2023-05-03,2023-05,4,4,small_1_5
105105,2023-05-03,2023-05,1,1,small_1_5
105106,2023-05-03,2023-05,1,1,small_1_5
105107,2023-05-03,2023-05,1,1,small_1_5
105108,2023-05-03,2023-05,3,3,small_1_5
105109,2023-05-03,2023-05,1,1,small_1_5
105110,2023-05-03,2023-05,3,3,small_1_5
105111,2023-05-03,2023-05,2,2,small_1_5
105112,2023-05-03,2023-05,2,1,small_1_5
105113,2023-05-03,2023-05,2,1,small_1_5
105114,2023-05-03,2023-05,4,4,small_1_5
105115,2023-05-03,2023-05,3,3,small_1_5
105116,2023-05-03,2023-05,3,3,small_1_5
105117,2023-05-03,2023-05,4,4,small_1_5
105118,2023-05-03,2023-05,2,1,small_1_5
105119,2023-05-03,2023-05,2,2,small_1_5
105120,2023-05-03,2023-05,2,2,small_1_5
105121,2023-05-03,2023-05,11,7,large_over_5
105122,2023-05-03,2023-05,2,2,small_1_5
105123,2023-05-03,2023-05,7,4,large_over_5
105124,2023-05-03,2023-05,4,4,small_1_5
105125,2023-05-03,2023-05,2,1,small_1_5
105126,2023-05-03,2023-05,2,2,small_1_5
105127,2023-05-03,2023-05,4,4,small_1_5
105128,2023-05-03,2023-05,2,2,small_1_5
105129,2023-05-03,2023-05,2,2,small_1_5
105130,2023-05-03,2023-05,11,10,large_over_5
105131,2023-05-03,2023-05,3,3,small_1_5
105132,2023-05-03,2023-05,3,2,small_1_5
105133,2023-05-03,2023-05,11,7,large_over_5
105134,2023-05-03,2023-05,5,4,small_1_5
105135,2023-05-03,2023-05,5,4,small_1_5
105136,2023-05-03,2023-05,2,1,small_1_5
105137,2023-05-03,2023-05,2,1,small_1_5
105138,2023-05-03,2023-05,2,2,small_1_5
105139,2023-05-03,2023-05,2,1,small_1_5
105140,2023-05-03,2023-05,2,2,small_1_5
105141,2023-05-03,2023-05,2,2,small_1_5
105142,2023-05-03,2023-05,3,3,small_1_5
105143,2023-05-03,2023-05,3,3,small_1_5
105144,2023-05-03,2023-05,4,4,small_1_5
105145,2023-05-03,2023-05,5,5,small_1_5
105146,2023-05-03,2023-05,6,6,large_over_5
105147,2023-05-03,2023-05,2,1,small_1_5
105148,2023-05-03,2023-05,3,3,small_1_5
105149,2023-05-03,2023-05,2,2,small_1_5
105150,2023-05-03,2023-05,6,6,large_over_5
105151,2023-05-03,2023-05,3,3,small_1_5
105152,2023-05-03,2023-05,6,5,large_over_5
105153,2023-05-03,2023-05,3,3,small_1_5
105154,2023-05-03,2023-05,8,7,large_over_5
105155,2023-05-03,2023-05,2,2,small_1_5
105156,2023-05-03,2023-05,2,2,small_1_5
105157,2023-05-03,2023-05,9,7,large_over_5
105158,2023-05-03,2023-05,2,2,small_1_5
105159,2023-05-03,2023-05,2,1,small_1_5
105160,2023-05-03,2023-05,2,2,small_1_5
105161,2023-05-03,2023-05,3,3,small_1_5
105162,2023-05-03,2023-05,1,1,small_1_5
105163,2023-05-03,2023-05,2,2,small_1_5
105164,2023-05-03,2023-05,2,2,small_1_5
105165,2023-05-03,2023-05,2,2,small_1_5
105166,2023-05-03,2023-05,5,5,small_1_5
105167,2023-05-03,2023-05,13,6,large_over_5
105168,2023-05-03,2023-05,6,3,large_over_5
105169,2023-05-03,2023-05,4,4,small_1_5
105170,2023-05-03,2023-05,1,1,small_1_5
105171,2023-05-03,2023-05,5,5,small_1_5
105172,2023-05-03,2023-05,43,18,large_over_5
105173,2023-05-03,2023-05,5,4,small_1_5
