policy,basis,extra_workers,ot_limit,temp_limit,lead_days,workers,absent,present_workers,rate,service_days,arrivals,completed_on_time,completed_late,overdue_unfinished,pending_not_due,on_time_unit_share,target_met,peak_backlog,backlog_unit_days,regular_cost,overtime_cost,temporary_cost,committed_future_temp_shifts,committed_future_temp_cost,total_cost,overtime_paid_hours,temporary_shifts
extra1_ot0_temps2,deduplicated_sensitivity,1,0,2,3,7,2,5,40.0,2,215460,192083,23377,0,0,0.8915019029054116,False,4550,158877,278432.0,0.0,480.0,0,0,278912.0,0,2
extra1_ot0_temps2,deduplicated_sensitivity,1,0,2,1,7,0,7,50.0,2,215460,214811,649,0,0,0.9969878399702962,True,3530,18631,278432.0,0.0,960.0,0,0,279392.0,0,4
extra1_ot0_temps2,deduplicated_sensitivity,1,0,2,3,7,0,7,50.0,2,215460,213723,1737,0,0,0.991938178780284,True,3530,19719,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps2,deduplicated_sensitivity,1,0,2,1,7,1,6,50.0,2,215460,213451,2009,0,0,0.9906757634827811,True,3870,28029,278432.0,0.0,1440.0,0,0,279872.0,0,6
extra1_ot0_temps2,deduplicated_sensitivity,1,0,2,3,7,1,6,50.0,2,215460,211844,3616,0,0,0.9832173025155482,True,3870,30205,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps2,deduplicated_sensitivity,1,0,2,1,7,2,5,50.0,2,215460,211436,4024,0,0,0.9813236795692936,True,4210,48398,278432.0,0.0,2640.0,0,0,281072.0,0,11
extra1_ot0_temps2,deduplicated_sensitivity,1,0,2,3,7,2,5,50.0,2,215460,208569,6891,0,0,0.9680172653856864,True,4210,59773,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps4,retained,1,0,4,1,7,0,7,30.0,2,228195,221340,6855,0,0,0.9699599027147834,True,4483,117485,278432.0,0.0,14160.0,0,0,292592.0,0,59
extra1_ot0_temps4,retained,1,0,4,3,7,0,7,30.0,2,228195,204739,23456,0,0,0.8972107189026929,False,4483,171205,278432.0,0.0,480.0,0,0,278912.0,0,2
extra1_ot0_temps4,retained,1,0,4,1,7,1,6,30.0,2,228195,216355,11840,0,0,0.9481145511514275,False,4687,173442,278432.0,0.0,30240.0,0,0,308672.0,0,126
extra1_ot0_temps4,retained,1,0,4,3,7,1,6,30.0,2,228195,142338,85857,0,0,0.6237559981594689,False,4687,365520,278432.0,0.0,3360.0,0,0,281792.0,0,14
extra1_ot0_temps4,retained,1,0,4,1,7,2,5,30.0,2,228195,201878,26317,0,0,0.8846731961699423,False,4891,244152,278432.0,0.0,58560.0,0,0,336992.0,0,244
extra1_ot0_temps4,retained,1,0,4,3,7,2,5,30.0,2,228195,42785,185410,0,0,0.18749315278599443,False,5853,704258,278432.0,0.0,35040.0,0,0,313472.0,0,146
extra1_ot0_temps4,retained,1,0,4,1,7,0,7,40.0,2,228195,226293,1902,0,0,0.9916650233353054,True,4007,42571,278432.0,0.0,3120.0,0,0,281552.0,0,13
extra1_ot0_temps4,retained,1,0,4,3,7,0,7,40.0,2,228195,223748,4447,0,0,0.9805122811630403,True,4007,46676,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps4,retained,1,0,4,1,7,1,6,40.0,2,228195,224740,3455,0,0,0.9848594403908938,True,4279,71123,278432.0,0.0,6240.0,0,0,284672.0,0,26
extra1_ot0_temps4,retained,1,0,4,3,7,1,6,40.0,2,228195,218629,9566,0,0,0.9580797125265672,True,4279,93937,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps4,retained,1,0,4,1,7,2,5,40.0,2,228195,221846,6349,0,0,0.9721773044983457,True,4551,129790,278432.0,0.0,14880.0,0,0,293312.0,0,62
extra1_ot0_temps4,retained,1,0,4,3,7,2,5,40.0,2,228195,193271,34924,0,0,0.8469554547645654,False,4551,217856,278432.0,0.0,720.0,0,0,279152.0,0,3
extra1_ot0_temps4,retained,1,0,4,1,7,0,7,50.0,2,228195,228132,63,0,0,0.9997239203312956,True,3531,25651,278432.0,0.0,1680.0,0,0,280112.0,0,7
extra1_ot0_temps4,retained,1,0,4,3,7,0,7,50.0,2,228195,226457,1738,0,0,0.9923837069173295,True,3531,27462,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps4,retained,1,0,4,1,7,1,6,50.0,2,228195,227273,922,0,0,0.9959595959595959,True,3871,36240,278432.0,0.0,2400.0,0,0,280832.0,0,10
extra1_ot0_temps4,retained,1,0,4,3,7,1,6,50.0,2,228195,224578,3617,0,0,0.9841495212427968,True,3871,39504,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps4,retained,1,0,4,1,7,2,5,50.0,2,228195,225802,2393,0,0,0.9895133548061965,True,4211,60875,278432.0,0.0,4560.0,0,0,282992.0,0,19
extra1_ot0_temps4,retained,1,0,4,3,7,2,5,50.0,2,228195,220533,7662,0,0,0.966423453625189,True,4211,77716,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps4,deduplicated_sensitivity,1,0,4,1,7,0,7,30.0,2,215460,209524,5936,0,0,0.9724496426250813,True,4482,92501,278432.0,0.0,9600.0,0,0,288032.0,0,40
extra1_ot0_temps4,deduplicated_sensitivity,1,0,4,3,7,0,7,30.0,2,215460,197653,17807,0,0,0.9173535691079551,False,4482,131537,278432.0,0.0,480.0,0,0,278912.0,0,2
extra1_ot0_temps4,deduplicated_sensitivity,1,0,4,1,7,1,6,30.0,2,215460,206251,9209,0,0,0.9572588879606424,True,4686,142890,278432.0,0.0,20880.0,0,0,299312.0,0,87
extra1_ot0_temps4,deduplicated_sensitivity,1,0,4,3,7,1,6,30.0,2,215460,168636,46824,0,0,0.7826789195210248,False,4686,249170,278432.0,0.0,2160.0,0,0,280592.0,0,9
extra1_ot0_temps4,deduplicated_sensitivity,1,0,4,1,7,2,5,30.0,2,215460,196798,18662,0,0,0.9133853151397011,False,4890,204020,278432.0,0.0,46080.0,0,0,324512.0,0,192
extra1_ot0_temps4,deduplicated_sensitivity,1,0,4,3,7,2,5,30.0,2,215460,82413,133047,0,0,0.3824979114452799,False,5812,527707,278432.0,0.0,21840.0,0,0,300272.0,0,91
extra1_ot0_temps4,deduplicated_sensitivity,1,0,4,1,7,0,7,40.0,2,215460,213559,1901,0,0,0.9911770166156131,True,4006,32070,278432.0,0.0,2880.0,0,0,281312.0,0,12
extra1_ot0_temps4,deduplicated_sensitivity,1,0,4,3,7,0,7,40.0,2,215460,211028,4432,0,0,0.9794300566230391,True,4006,36126,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps4,deduplicated_sensitivity,1,0,4,1,7,1,6,40.0,2,215460,212006,3454,0,0,0.9839691822147962,True,4278,54074,278432.0,0.0,4800.0,0,0,283232.0,0,20
extra1_ot0_temps4,deduplicated_sensitivity,1,0,4,3,7,1,6,40.0,2,215460,207265,8195,0,0,0.9619650979300102,True,4278,71957,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps4,deduplicated_sensitivity,1,0,4,1,7,2,5,40.0,2,215460,210016,5444,0,0,0.974733129119094,True,4550,104556,278432.0,0.0,9600.0,0,0,288032.0,0,40
extra1_ot0_temps4,deduplicated_sensitivity,1,0,4,3,7,2,5,40.0,2,215460,192137,23323,0,0,0.8917525294718277,False,4550,158498,278432.0,0.0,720.0,0,0,279152.0,0,3
extra1_ot0_temps4,deduplicated_sensitivity,1,0,4,1,7,0,7,50.0,2,215460,215398,62,0,0,0.9997122435718927,True,3530,17908,278432.0,0.0,1680.0,0,0,280112.0,0,7
extra1_ot0_temps4,deduplicated_sensitivity,1,0,4,3,7,0,7,50.0,2,215460,213723,1737,0,0,0.991938178780284,True,3530,19719,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps4,deduplicated_sensitivity,1,0,4,1,7,1,6,50.0,2,215460,214539,921,0,0,0.9957254246727931,True,3870,26941,278432.0,0.0,2400.0,0,0,280832.0,0,10
extra1_ot0_temps4,deduplicated_sensitivity,1,0,4,3,7,1,6,50.0,2,215460,211844,3616,0,0,0.9832173025155482,True,3870,30205,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps4,deduplicated_sensitivity,1,0,4,1,7,2,5,50.0,2,215460,213068,2392,0,0,0.9888981713543117,True,4210,46222,278432.0,0.0,3600.0,0,0,282032.0,0,15
extra1_ot0_temps4,deduplicated_sensitivity,1,0,4,3,7,2,5,50.0,2,215460,208569,6891,0,0,0.9680172653856864,True,4210,59773,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot2_temps0,retained,1,2,0,1,7,0,7,30.0,2,228195,217617,10578,0,0,0.9536449089594425,True,4483,135172,278432.0,7788.0,0.0,0,0,286220.0,236,0
extra1_ot2_temps0,retained,1,2,0,3,7,0,7,30.0,2,228195,217617,10578,0,0,0.9536449089594425,True,4483,135172,278432.0,7788.0,0.0,0,0,286220.0,236,0
extra1_ot2_temps0,retained,1,2,0,1,7,1,6,30.0,2,228195,201878,26317,0,0,0.8846731961699423,False,4687,215695,278432.0,19767.0,0.0,0,0,298199.0,599,0
extra1_ot2_temps0,retained,1,2,0,3,7,1,6,30.0,2,228195,201878,26317,0,0,0.8846731961699423,False,4687,215695,278432.0,19767.0,0.0,0,0,298199.0,599,0
extra1_ot2_temps0,retained,1,2,0,1,7,2,5,30.0,2,228195,130398,97797,0,0,0.5714323276145402,False,4891,426916,278432.0,38148.0,0.0,0,0,316580.0,1156,0
extra1_ot2_temps0,retained,1,2,0,3,7,2,5,30.0,2,228195,130398,97797,0,0,0.5714323276145402,False,4891,426916,278432.0,38148.0,0.0,0,0,316580.0,1156,0
extra1_ot2_temps0,retained,1,2,0,1,7,0,7,40.0,2,228195,225190,3005,0,0,0.9868314380244966,True,4007,44147,278432.0,1419.0,0.0,0,0,279851.0,43,0
extra1_ot2_temps0,retained,1,2,0,3,7,0,7,40.0,2,228195,225190,3005,0,0,0.9868314380244966,True,4007,44147,278432.0,1419.0,0.0,0,0,279851.0,43,0
extra1_ot2_temps0,retained,1,2,0,1,7,1,6,40.0,2,228195,222692,5503,0,0,0.975884660049519,True,4279,76181,278432.0,3597.0,0.0,0,0,282029.0,109,0
extra1_ot2_temps0,retained,1,2,0,3,7,1,6,40.0,2,228195,222692,5503,0,0,0.975884660049519,True,4279,76181,278432.0,3597.0,0.0,0,0,282029.0,109,0
extra1_ot2_temps0,retained,1,2,0,1,7,2,5,40.0,2,228195,214865,13330,0,0,0.9415850478757203,False,4551,159239,278432.0,8019.0,0.0,0,0,286451.0,243,0
extra1_ot2_temps0,retained,1,2,0,3,7,2,5,40.0,2,228195,214865,13330,0,0,0.9415850478757203,False,4551,159239,278432.0,8019.0,0.0,0,0,286451.0,243,0
extra1_ot2_temps0,retained,1,2,0,1,7,0,7,50.0,2,228195,227639,556,0,0,0.9975634873682596,True,3531,26272,278432.0,924.0,0.0,0,0,279356.0,28,0
extra1_ot2_temps0,retained,1,2,0,3,7,0,7,50.0,2,228195,227639,556,0,0,0.9975634873682596,True,3531,26272,278432.0,924.0,0.0,0,0,279356.0,28,0
extra1_ot2_temps0,retained,1,2,0,1,7,1,6,50.0,2,228195,226108,2087,0,0,0.9908543131970464,True,3871,37464,278432.0,1188.0,0.0,0,0,279620.0,36,0
extra1_ot2_temps0,retained,1,2,0,3,7,1,6,50.0,2,228195,226108,2087,0,0,0.9908543131970464,True,3871,37464,278432.0,1188.0,0.0,0,0,279620.0,36,0
extra1_ot2_temps0,retained,1,2,0,1,7,2,5,50.0,2,228195,223783,4412,0,0,0.980665658756765,True,4211,63907,278432.0,2475.0,0.0,0,0,280907.0,75,0
extra1_ot2_temps0,retained,1,2,0,3,7,2,5,50.0,2,228195,223783,4412,0,0,0.980665658756765,True,4211,63907,278432.0,2475.0,0.0,0,0,280907.0,75,0
extra1_ot2_temps0,deduplicated_sensitivity,1,2,0,1,7,0,7,30.0,2,215460,206806,8654,0,0,0.9598347721154739,True,4482,105390,278432.0,5643.0,0.0,0,0,284075.0,171,0
extra1_ot2_temps0,deduplicated_sensitivity,1,2,0,3,7,0,7,30.0,2,215460,206806,8654,0,0,0.9598347721154739,True,4482,105390,278432.0,5643.0,0.0,0,0,284075.0,171,0
extra1_ot2_temps0,deduplicated_sensitivity,1,2,0,1,7,1,6,30.0,2,215460,197757,17703,0,0,0.9178362573099416,False,4686,171237,278432.0,13563.0,0.0,0,0,291995.0,411,0
extra1_ot2_temps0,deduplicated_sensitivity,1,2,0,3,7,1,6,30.0,2,215460,197757,17703,0,0,0.9178362573099416,False,4686,171237,278432.0,13563.0,0.0,0,0,291995.0,411,0
extra1_ot2_temps0,deduplicated_sensitivity,1,2,0,1,7,2,5,30.0,2,215460,154445,61015,0,0,0.7168151861134318,False,4890,309541,278432.0,30030.0,0.0,0,0,308462.0,910,0
extra1_ot2_temps0,deduplicated_sensitivity,1,2,0,3,7,2,5,30.0,2,215460,154445,61015,0,0,0.7168151861134318,False,4890,309541,278432.0,30030.0,0.0,0,0,308462.0,910,0
extra1_ot2_temps0,deduplicated_sensitivity,1,2,0,1,7,0,7,40.0,2,215460,212456,3004,0,0,0.9860577369349299,True,4006,33628,278432.0,1386.0,0.0,0,0,279818.0,42,0
extra1_ot2_temps0,deduplicated_sensitivity,1,2,0,3,7,0,7,40.0,2,215460,212456,3004,0,0,0.9860577369349299,True,4006,33628,278432.0,1386.0,0.0,0,0,279818.0,42,0
extra1_ot2_temps0,deduplicated_sensitivity,1,2,0,1,7,1,6,40.0,2,215460,210439,5021,0,0,0.9766963705560197,True,4278,57430,278432.0,2970.0,0.0,0,0,281402.0,90,0
extra1_ot2_temps0,deduplicated_sensitivity,1,2,0,3,7,1,6,40.0,2,215460,210439,5021,0,0,0.9766963705560197,True,4278,57430,278432.0,2970.0,0.0,0,0,281402.0,90,0
extra1_ot2_temps0,deduplicated_sensitivity,1,2,0,1,7,2,5,40.0,2,215460,205193,10267,0,0,0.9523484637519726,True,4550,125868,278432.0,5247.0,0.0,0,0,283679.0,159,0
extra1_ot2_temps0,deduplicated_sensitivity,1,2,0,3,7,2,5,40.0,2,215460,205193,10267,0,0,0.9523484637519726,True,4550,125868,278432.0,5247.0,0.0,0,0,283679.0,159,0
extra1_ot2_temps0,deduplicated_sensitivity,1,2,0,1,7,0,7,50.0,2,215460,214905,555,0,0,0.9974241158451684,True,3530,18529,278432.0,924.0,0.0,0,0,279356.0,28,0
extra1_ot2_temps0,deduplicated_sensitivity,1,2,0,3,7,0,7,50.0,2,215460,214905,555,0,0,0.9974241158451684,True,3530,18529,278432.0,924.0,0.0,0,0,279356.0,28,0
extra1_ot2_temps0,deduplicated_sensitivity,1,2,0,1,7,1,6,50.0,2,215460,213374,2086,0,0,0.9903183885640026,True,3870,28165,278432.0,1188.0,0.0,0,0,279620.0,36,0
extra1_ot2_temps0,deduplicated_sensitivity,1,2,0,3,7,1,6,50.0,2,215460,213374,2086,0,0,0.9903183885640026,True,3870,28165,278432.0,1188.0,0.0,0,0,279620.0,36,0
extra1_ot2_temps0,deduplicated_sensitivity,1,2,0,1,7,2,5,50.0,2,215460,211079,4381,0,0,0.9796667594913209,True,4210,48964,278432.0,1914.0,0.0,0,0,280346.0,58,0
extra1_ot2_temps0,deduplicated_sensitivity,1,2,0,3,7,2,5,50.0,2,215460,211079,4381,0,0,0.9796667594913209,True,4210,48964,278432.0,1914.0,0.0,0,0,280346.0,58,0
extra1_ot2_temps2,retained,1,2,2,1,7,0,7,30.0,2,228195,221557,6638,0,0,0.9709108437958763,True,4483,117555,278432.0,5016.0,7920.0,0,0,291368.0,152,33
extra1_ot2_temps2,retained,1,2,2,3,7,0,7,30.0,2,228195,217617,10578,0,0,0.9536449089594425,True,4483,134846,278432.0,7788.0,480.0,0,0,286700.0,236,2
extra1_ot2_temps2,retained,1,2,2,1,7,1,6,30.0,2,228195,215465,12730,0,0,0.9442143780538574,False,4687,177910,278432.0,8976.0,19200.0,0,0,306608.0,272,80
extra1_ot2_temps2,retained,1,2,2,3,7,1,6,30.0,2,228195,202448,25747,0,0,0.8871710598391727,False,4687,214138,278432.0,19305.0,960.0,0,0,298697.0,585,4
extra1_ot2_temps2,retained,1,2,2,1,7,2,5,30.0,2,228195,197656,30539,0,0,0.8661714761497842,False,4891,258145,278432.0,17193.0,36960.0,0,0,332585.0,521,154
extra1_ot2_temps2,retained,1,2,2,3,7,2,5,30.0,2,228195,145548,82647,0,0,0.6378229146125025,False,4891,375511,278432.0,35013.0,5760.0,0,0,319205.0,1061,24
extra1_ot2_temps2,retained,1,2,2,1,7,0,7,40.0,2,228195,226375,1820,0,0,0.9920243651263174,True,4007,42611,278432.0,1287.0,1680.0,0,0,281399.0,39,7
extra1_ot2_temps2,retained,1,2,2,3,7,0,7,40.0,2,228195,225190,3005,0,0,0.9868314380244966,True,4007,44147,278432.0,1419.0,0.0,0,0,279851.0,43,0
extra1_ot2_temps2,retained,1,2,2,1,7,1,6,40.0,2,228195,224659,3536,0,0,0.9845044808168453,True,4279,71231,278432.0,1551.0,4320.0,0,0,284303.0,47,18
extra1_ot2_temps2,retained,1,2,2,3,7,1,6,40.0,2,228195,222692,5503,0,0,0.975884660049519,True,4279,76181,278432.0,3597.0,0.0,0,0,282029.0,109,0
extra1_ot2_temps2,retained,1,2,2,1,7,2,5,40.0,2,228195,221181,7014,0,0,0.969263130217577,True,4551,132595,278432.0,3795.0,9360.0,0,0,291587.0,115,39
extra1_ot2_temps2,retained,1,2,2,3,7,2,5,40.0,2,228195,214865,13330,0,0,0.9415850478757203,False,4551,158804,278432.0,8019.0,480.0,0,0,286931.0,243,2
extra1_ot2_temps2,retained,1,2,2,1,7,0,7,50.0,2,228195,228183,12,0,0,0.9999474133964372,True,3531,25694,278432.0,528.0,960.0,0,0,279920.0,16,4
extra1_ot2_temps2,retained,1,2,2,3,7,0,7,50.0,2,228195,227639,556,0,0,0.9975634873682596,True,3531,26272,278432.0,924.0,0.0,0,0,279356.0,28,0
extra1_ot2_temps2,retained,1,2,2,1,7,1,6,50.0,2,228195,227205,990,0,0,0.9956616052060737,True,3871,36308,278432.0,792.0,1440.0,0,0,280664.0,24,6
extra1_ot2_temps2,retained,1,2,2,3,7,1,6,50.0,2,228195,226108,2087,0,0,0.9908543131970464,True,3871,37464,278432.0,1188.0,0.0,0,0,279620.0,36,0
extra1_ot2_temps2,retained,1,2,2,1,7,2,5,50.0,2,228195,225445,2750,0,0,0.9879489033502049,True,4211,61351,278432.0,990.0,3120.0,0,0,282542.0,30,13
extra1_ot2_temps2,retained,1,2,2,3,7,2,5,50.0,2,228195,223783,4412,0,0,0.980665658756765,True,4211,63907,278432.0,2475.0,0.0,0,0,280907.0,75,0
extra1_ot2_temps2,deduplicated_sensitivity,1,2,2,1,7,0,7,30.0,2,215460,209710,5750,0,0,0.9733129119094032,True,4482,91677,278432.0,3861.0,5040.0,0,0,287333.0,117,21
extra1_ot2_temps2,deduplicated_sensitivity,1,2,2,3,7,0,7,30.0,2,215460,206806,8654,0,0,0.9598347721154739,True,4482,105064,278432.0,5643.0,480.0,0,0,284555.0,171,2
extra1_ot2_temps2,deduplicated_sensitivity,1,2,2,1,7,1,6,30.0,2,215460,205767,9693,0,0,0.9550125313283208,True,4686,145746,278432.0,5742.0,13920.0,0,0,298094.0,174,58
extra1_ot2_temps2,deduplicated_sensitivity,1,2,2,3,7,1,6,30.0,2,215460,198326,17134,0,0,0.9204771187227327,False,4686,169709,278432.0,13101.0,960.0,0,0,292493.0,397,4
extra1_ot2_temps2,deduplicated_sensitivity,1,2,2,1,7,2,5,30.0,2,215460,194574,20886,0,0,0.9030632135895293,False,4890,212415,278432.0,12606.0,30240.0,0,0,321278.0,382,126
extra1_ot2_temps2,deduplicated_sensitivity,1,2,2,3,7,2,5,30.0,2,215460,159641,55819,0,0,0.7409310312819085,False,4890,290031,278432.0,28974.0,2880.0,0,0,310286.0,878,12
extra1_ot2_temps2,deduplicated_sensitivity,1,2,2,1,7,0,7,40.0,2,215460,213641,1819,0,0,0.9915575976979486,True,4006,32092,278432.0,1287.0,1440.0,0,0,281159.0,39,6
extra1_ot2_temps2,deduplicated_sensitivity,1,2,2,3,7,0,7,40.0,2,215460,212456,3004,0,0,0.9860577369349299,True,4006,33628,278432.0,1386.0,0.0,0,0,279818.0,42,0
extra1_ot2_temps2,deduplicated_sensitivity,1,2,2,1,7,1,6,40.0,2,215460,211925,3535,0,0,0.9835932423651722,True,4278,54182,278432.0,1188.0,3360.0,0,0,282980.0,36,14
extra1_ot2_temps2,deduplicated_sensitivity,1,2,2,3,7,1,6,40.0,2,215460,210439,5021,0,0,0.9766963705560197,True,4278,57430,278432.0,2970.0,0.0,0,0,281402.0,90,0
extra1_ot2_temps2,deduplicated_sensitivity,1,2,2,1,7,2,5,40.0,2,215460,209446,6014,0,0,0.9720876264735914,True,4550,106723,278432.0,2838.0,5760.0,0,0,287030.0,86,24
extra1_ot2_temps2,deduplicated_sensitivity,1,2,2,3,7,2,5,40.0,2,215460,205193,10267,0,0,0.9523484637519726,True,4550,125433,278432.0,5247.0,480.0,0,0,284159.0,159,2
extra1_ot2_temps2,deduplicated_sensitivity,1,2,2,1,7,0,7,50.0,2,215460,215449,11,0,0,0.9999489464401745,True,3530,17951,278432.0,528.0,960.0,0,0,279920.0,16,4
extra1_ot2_temps2,deduplicated_sensitivity,1,2,2,3,7,0,7,50.0,2,215460,214905,555,0,0,0.9974241158451684,True,3530,18529,278432.0,924.0,0.0,0,0,279356.0,28,0
extra1_ot2_temps2,deduplicated_sensitivity,1,2,2,1,7,1,6,50.0,2,215460,214471,989,0,0,0.9954098208484173,True,3870,27009,278432.0,792.0,1440.0,0,0,280664.0,24,6
extra1_ot2_temps2,deduplicated_sensitivity,1,2,2,3,7,1,6,50.0,2,215460,213374,2086,0,0,0.9903183885640026,True,3870,28165,278432.0,1188.0,0.0,0,0,279620.0,36,0
extra1_ot2_temps2,deduplicated_sensitivity,1,2,2,1,7,2,5,50.0,2,215460,212711,2749,0,0,0.987241251276339,True,4210,46698,278432.0,990.0,2160.0,0,0,281582.0,30,9
extra1_ot2_temps2,deduplicated_sensitivity,1,2,2,3,7,2,5,50.0,2,215460,211079,4381,0,0,0.9796667594913209,True,4210,48964,278432.0,1914.0,0.0,0,0,280346.0,58,0
extra1_ot2_temps4,retained,1,2,4,1,7,0,7,30.0,2,228195,223671,4524,0,0,0.9801748504568462,True,4483,109080,278432.0,2607.0,12720.0,0,0,293759.0,79,53
extra1_ot2_temps4,retained,1,2,4,3,7,0,7,30.0,2,228195,217617,10578,0,0,0.9536449089594425,True,4483,134846,278432.0,7788.0,480.0,0,0,286700.0,236,2
extra1_ot2_temps4,retained,1,2,4,1,7,1,6,30.0,2,228195,220005,8190,0,0,0.9641096430684283,True,4687,161490,278432.0,4653.0,27120.0,0,0,310205.0,141,113
extra1_ot2_temps4,retained,1,2,4,3,7,1,6,30.0,2,228195,202853,25342,0,0,0.8889458577094151,False,4687,212862,278432.0,19107.0,1680.0,0,0,299219.0,579,7
extra1_ot2_temps4,retained,1,2,4,1,7,2,5,30.0,2,228195,212132,16063,0,0,0.9296084489143057,False,4891,218879,278432.0,8910.0,51840.0,0,0,339182.0,270,216
extra1_ot2_temps4,retained,1,2,4,3,7,2,5,30.0,2,228195,148815,79380,0,0,0.6521396174324591,False,4891,364696,278432.0,34815.0,6720.0,0,0,319967.0,1055,28
extra1_ot2_temps4,retained,1,2,4,1,7,0,7,40.0,2,228195,227245,950,0,0,0.9958368938846163,True,4007,41619,278432.0,924.0,3120.0,0,0,282476.0,28,13
extra1_ot2_temps4,retained,1,2,4,3,7,0,7,40.0,2,228195,225190,3005,0,0,0.9868314380244966,True,4007,44147,278432.0,1419.0,0.0,0,0,279851.0,43,0
extra1_ot2_temps4,retained,1,2,4,1,7,1,6,40.0,2,228195,225964,2231,0,0,0.9902232739542934,True,4279,69491,278432.0,1188.0,5760.0,0,0,285380.0,36,24
extra1_ot2_temps4,retained,1,2,4,3,7,1,6,40.0,2,228195,222692,5503,0,0,0.975884660049519,True,4279,76181,278432.0,3597.0,0.0,0,0,282029.0,109,0
extra1_ot2_temps4,retained,1,2,4,1,7,2,5,40.0,2,228195,223863,4332,0,0,0.98101623611385,True,4551,123541,278432.0,1650.0,13440.0,0,0,293522.0,50,56
extra1_ot2_temps4,retained,1,2,4,3,7,2,5,40.0,2,228195,214865,13330,0,0,0.9415850478757203,False,4551,158587,278432.0,8019.0,720.0,0,0,287171.0,243,3
extra1_ot2_temps4,retained,1,2,4,1,7,0,7,50.0,2,228195,228195,0,0,0,1.0,True,3531,25588,278432.0,66.0,1680.0,0,0,280178.0,2,7
extra1_ot2_temps4,retained,1,2,4,3,7,0,7,50.0,2,228195,227639,556,0,0,0.9975634873682596,True,3531,26272,278432.0,924.0,0.0,0,0,279356.0,28,0
extra1_ot2_temps4,retained,1,2,4,1,7,1,6,50.0,2,228195,227962,233,0,0,0.99897894344749,True,3871,35518,278432.0,561.0,2400.0,0,0,281393.0,17,10
extra1_ot2_temps4,retained,1,2,4,3,7,1,6,50.0,2,228195,226108,2087,0,0,0.9908543131970464,True,3871,37464,278432.0,1188.0,0.0,0,0,279620.0,36,0
extra1_ot2_temps4,retained,1,2,4,1,7,2,5,50.0,2,228195,226763,1432,0,0,0.9937246653081794,True,4211,59771,278432.0,759.0,4560.0,0,0,283751.0,23,19
extra1_ot2_temps4,retained,1,2,4,3,7,2,5,50.0,2,228195,223783,4412,0,0,0.980665658756765,True,4211,63907,278432.0,2475.0,0.0,0,0,280907.0,75,0
extra1_ot2_temps4,deduplicated_sensitivity,1,2,4,1,7,0,7,30.0,2,215460,211199,4261,0,0,0.9802237074166898,True,4482,86016,278432.0,1716.0,8640.0,0,0,288788.0,52,36
extra1_ot2_temps4,deduplicated_sensitivity,1,2,4,3,7,0,7,30.0,2,215460,206806,8654,0,0,0.9598347721154739,True,4482,105064,278432.0,5643.0,480.0,0,0,284555.0,171,2
extra1_ot2_temps4,deduplicated_sensitivity,1,2,4,1,7,1,6,30.0,2,215460,208916,6544,0,0,0.969627773136545,True,4686,132742,278432.0,3432.0,18960.0,0,0,300824.0,104,79
extra1_ot2_temps4,deduplicated_sensitivity,1,2,4,3,7,1,6,30.0,2,215460,198731,16729,0,0,0.922356817970853,False,4686,168407,278432.0,12903.0,1680.0,0,0,293015.0,391,7
extra1_ot2_temps4,deduplicated_sensitivity,1,2,4,1,7,2,5,30.0,2,215460,203678,11782,0,0,0.9453169961941892,False,4890,186646,278432.0,6633.0,42000.0,0,0,327065.0,201,175
extra1_ot2_temps4,deduplicated_sensitivity,1,2,4,3,7,2,5,30.0,2,215460,160796,54664,0,0,0.7462916550635849,False,4890,285793,278432.0,28974.0,3360.0,0,0,310766.0,878,14
extra1_ot2_temps4,deduplicated_sensitivity,1,2,4,1,7,0,7,40.0,2,215460,214511,949,0,0,0.9955954701568737,True,4006,31118,278432.0,924.0,2880.0,0,0,282236.0,28,12
extra1_ot2_temps4,deduplicated_sensitivity,1,2,4,3,7,0,7,40.0,2,215460,212456,3004,0,0,0.9860577369349299,True,4006,33628,278432.0,1386.0,0.0,0,0,279818.0,42,0
extra1_ot2_temps4,deduplicated_sensitivity,1,2,4,1,7,1,6,40.0,2,215460,213230,2230,0,0,0.9896500510535599,True,4278,52442,278432.0,1188.0,4320.0,0,0,283940.0,36,18
extra1_ot2_temps4,deduplicated_sensitivity,1,2,4,3,7,1,6,40.0,2,215460,210439,5021,0,0,0.9766963705560197,True,4278,57430,278432.0,2970.0,0.0,0,0,281402.0,90,0
